"Common_name","State","Source","Year","set_tows","total_lengths","total_ages","total_otoliths"
"redbanded rockfish","OR","NWFSC WCGBTS",2005,31,103,0,103
"redbanded rockfish","OR","NWFSC WCGBTS",2006,29,91,0,91
"redbanded rockfish","OR","NWFSC WCGBTS",2007,27,90,0,90
"redbanded rockfish","OR","NWFSC WCGBTS",2008,25,70,0,70
"redbanded rockfish","OR","NWFSC WCGBTS",2009,30,93,0,93
"redbanded rockfish","OR","NWFSC WCGBTS",2010,22,79,0,79
"redbanded rockfish","OR","NWFSC WCGBTS",2011,29,96,0,96
"redbanded rockfish","OR","NWFSC WCGBTS",2012,32,70,0,70
"redbanded rockfish","OR","NWFSC WCGBTS",2013,28,83,0,83
"redbanded rockfish","OR","NWFSC WCGBTS",2014,25,62,0,62
"redbanded rockfish","OR","NWFSC WCGBTS",2015,28,105,0,105
"redbanded rockfish","OR","NWFSC WCGBTS",2016,30,62,0,62
"redbanded rockfish","OR","NWFSC WCGBTS",2017,34,144,0,142
"redbanded rockfish","OR","NWFSC WCGBTS",2018,27,176,0,139
"redbanded rockfish","OR","NWFSC WCGBTS",2019,16,44,0,44
"redbanded rockfish","OR","NWFSC WCGBTS",2021,33,82,0,82
"redbanded rockfish","OR","NWFSC WCGBTS",2022,29,98,0,98
"redbanded rockfish","OR","NWFSC WCGBTS",2023,22,77,0,77
"redbanded rockfish","OR","NWFSC WCGBTS",2024,34,131,0,131
"redbanded rockfish","WA","NWFSC WCGBTS",2003,15,115,0,92
"redbanded rockfish","WA","NWFSC WCGBTS",2004,5,57,0,43
"redbanded rockfish","WA","NWFSC WCGBTS",2005,10,24,0,24
"redbanded rockfish","WA","NWFSC WCGBTS",2006,7,15,0,15
"redbanded rockfish","WA","NWFSC WCGBTS",2007,13,58,0,58
"redbanded rockfish","WA","NWFSC WCGBTS",2008,12,50,0,50
"redbanded rockfish","WA","NWFSC WCGBTS",2009,9,25,0,25
"redbanded rockfish","WA","NWFSC WCGBTS",2010,11,53,0,53
"redbanded rockfish","WA","NWFSC WCGBTS",2011,13,93,0,85
"redbanded rockfish","WA","NWFSC WCGBTS",2012,13,36,0,36
"redbanded rockfish","WA","NWFSC WCGBTS",2013,9,33,0,33
"redbanded rockfish","WA","NWFSC WCGBTS",2014,16,86,0,66
"redbanded rockfish","WA","NWFSC WCGBTS",2015,14,47,0,47
"redbanded rockfish","WA","NWFSC WCGBTS",2016,8,23,0,23
"redbanded rockfish","WA","NWFSC WCGBTS",2017,13,46,0,46
"redbanded rockfish","WA","NWFSC WCGBTS",2018,10,40,0,40
"redbanded rockfish","WA","NWFSC WCGBTS",2019,8,26,0,26
"redbanded rockfish","WA","NWFSC WCGBTS",2021,17,66,0,66
"redbanded rockfish","WA","NWFSC WCGBTS",2022,11,24,0,24
"redbanded rockfish","WA","NWFSC WCGBTS",2023,15,145,0,137
"redbanded rockfish","WA","NWFSC WCGBTS",2024,12,29,0,29
"redstripe rockfish","CA","NWFSC WCGBTS",2003,4,18,0,18
"redstripe rockfish","CA","NWFSC WCGBTS",2005,2,10,0,10
"redstripe rockfish","CA","NWFSC WCGBTS",2007,1,101,0,25
"redstripe rockfish","CA","NWFSC WCGBTS",2008,4,21,0,21
"redstripe rockfish","CA","NWFSC WCGBTS",2009,1,8,0,8
"redstripe rockfish","CA","NWFSC WCGBTS",2011,1,4,0,4
"redstripe rockfish","CA","NWFSC WCGBTS",2016,1,105,0,50
"redstripe rockfish","CA","NWFSC WCGBTS",2017,2,13,0,13
"redstripe rockfish","CA","NWFSC WCGBTS",2021,1,68,0,50
"redstripe rockfish","OR","NWFSC WCGBTS",2003,8,707,0,113
"redstripe rockfish","OR","NWFSC WCGBTS",2004,12,402,0,124
"redstripe rockfish","OR","NWFSC WCGBTS",2005,11,159,0,68
"redstripe rockfish","OR","NWFSC WCGBTS",2006,12,303,0,78
"redstripe rockfish","OR","NWFSC WCGBTS",2007,4,121,0,38
"redstripe rockfish","OR","NWFSC WCGBTS",2008,6,187,0,58
"redstripe rockfish","OR","NWFSC WCGBTS",2009,8,87,0,81
"redstripe rockfish","OR","NWFSC WCGBTS",2010,5,24,0,24
"redstripe rockfish","OR","NWFSC WCGBTS",2011,11,423,0,204
"redstripe rockfish","OR","NWFSC WCGBTS",2012,3,7,0,7
"redstripe rockfish","OR","NWFSC WCGBTS",2013,8,292,0,157
"redstripe rockfish","OR","NWFSC WCGBTS",2014,8,290,0,204
"redstripe rockfish","OR","NWFSC WCGBTS",2015,8,180,0,98
"redstripe rockfish","OR","NWFSC WCGBTS",2016,7,222,0,108
"redstripe rockfish","OR","NWFSC WCGBTS",2017,8,246,0,130
"redstripe rockfish","OR","NWFSC WCGBTS",2018,6,148,0,98
"redstripe rockfish","OR","NWFSC WCGBTS",2019,3,160,0,115
"redstripe rockfish","OR","NWFSC WCGBTS",2021,5,53,0,53
"redstripe rockfish","OR","NWFSC WCGBTS",2022,8,26,0,26
"redstripe rockfish","OR","NWFSC WCGBTS",2023,3,117,0,67
"redstripe rockfish","OR","NWFSC WCGBTS",2024,5,41,0,41
"redstripe rockfish","WA","NWFSC WCGBTS",2003,12,343,0,115
"redstripe rockfish","WA","NWFSC WCGBTS",2004,3,125,0,55
"redstripe rockfish","WA","NWFSC WCGBTS",2005,4,71,0,35
"redstripe rockfish","WA","NWFSC WCGBTS",2006,4,204,0,53
"redstripe rockfish","WA","NWFSC WCGBTS",2007,4,134,0,39
"redstripe rockfish","WA","NWFSC WCGBTS",2008,3,125,0,52
"redstripe rockfish","WA","NWFSC WCGBTS",2009,5,312,0,176
"redstripe rockfish","WA","NWFSC WCGBTS",2010,6,37,0,37
"redstripe rockfish","WA","NWFSC WCGBTS",2011,2,170,0,87
"redstripe rockfish","WA","NWFSC WCGBTS",2012,6,217,0,106
"redstripe rockfish","WA","NWFSC WCGBTS",2013,2,116,0,53
"redstripe rockfish","WA","NWFSC WCGBTS",2014,6,215,0,110
"redstripe rockfish","WA","NWFSC WCGBTS",2015,7,125,0,49
"redstripe rockfish","WA","NWFSC WCGBTS",2016,9,320,0,166
"redstripe rockfish","WA","NWFSC WCGBTS",2017,6,58,0,58
"redstripe rockfish","WA","NWFSC WCGBTS",2018,4,111,0,92
"redstripe rockfish","WA","NWFSC WCGBTS",2019,2,8,0,8
"redstripe rockfish","WA","NWFSC WCGBTS",2021,2,189,0,104
"redstripe rockfish","WA","NWFSC WCGBTS",2022,5,187,0,110
"redstripe rockfish","WA","NWFSC WCGBTS",2023,3,116,0,75
"redstripe rockfish","WA","NWFSC WCGBTS",2024,3,93,0,66
"rex sole","CA","NWFSC WCGBTS",2003,83,4518,0,0
"rex sole","CA","NWFSC WCGBTS",2004,135,5378,0,0
"rex sole","CA","NWFSC WCGBTS",2005,195,6015,0,0
"rex sole","CA","NWFSC WCGBTS",2006,174,4069,0,0
"rex sole","CA","NWFSC WCGBTS",2007,177,3481,1,304
"rex sole","CA","NWFSC WCGBTS",2008,170,2602,9,306
"rex sole","CA","NWFSC WCGBTS",2009,170,1462,16,319
"rex sole","CA","NWFSC WCGBTS",2010,199,922,25,374
"rex sole","CA","NWFSC WCGBTS",2011,188,2492,36,334
"rex sole","CA","NWFSC WCGBTS",2012,199,2964,14,374
"rex sole","CA","NWFSC WCGBTS",2013,133,2183,9,250
"rex sole","CA","NWFSC WCGBTS",2014,201,3526,3,391
"rex sole","CA","NWFSC WCGBTS",2015,184,3429,1,354
"rex sole","CA","NWFSC WCGBTS",2016,178,3246,6,337
"rex sole","CA","NWFSC WCGBTS",2017,176,1969,59,276
"rex sole","CA","NWFSC WCGBTS",2018,194,2004,67,312
"rex sole","CA","NWFSC WCGBTS",2019,87,970,27,142
"rex sole","CA","NWFSC WCGBTS",2021,186,1641,0,359
"rex sole","CA","NWFSC WCGBTS",2022,169,1540,0,168
"rex sole","CA","NWFSC WCGBTS",2023,183,1646,0,173
"rex sole","CA","NWFSC WCGBTS",2024,156,1469,0,147
"rex sole","OR","NWFSC WCGBTS",2003,51,4236,0,0
"rex sole","OR","NWFSC WCGBTS",2004,121,6612,0,0
"rex sole","OR","NWFSC WCGBTS",2005,168,7485,0,0
"rex sole","OR","NWFSC WCGBTS",2006,165,5770,0,0
"rex sole","OR","NWFSC WCGBTS",2007,176,4710,5,347
"rex sole","OR","NWFSC WCGBTS",2008,159,3297,5,308
"rex sole","OR","NWFSC WCGBTS",2009,160,2019,5,312
"rex sole","OR","NWFSC WCGBTS",2010,157,988,4,308
"rex sole","OR","NWFSC WCGBTS",2011,160,3059,4,313
"rex sole","OR","NWFSC WCGBTS",2012,168,3228,5,326
"rex sole","OR","NWFSC WCGBTS",2013,122,2547,1,241
"rex sole","OR","NWFSC WCGBTS",2014,159,3537,4,310
"rex sole","OR","NWFSC WCGBTS",2015,156,3493,2,308
"rex sole","OR","NWFSC WCGBTS",2016,187,4183,2,374
"rex sole","OR","NWFSC WCGBTS",2017,184,2469,72,290
"rex sole","OR","NWFSC WCGBTS",2018,171,2090,65,273
"rex sole","OR","NWFSC WCGBTS",2019,84,967,34,133
"rex sole","OR","NWFSC WCGBTS",2021,172,1817,0,345
"rex sole","OR","NWFSC WCGBTS",2022,179,1996,0,187
"rex sole","OR","NWFSC WCGBTS",2023,152,1604,0,155
"rex sole","OR","NWFSC WCGBTS",2024,172,1837,0,170
"rex sole","WA","NWFSC WCGBTS",2003,37,2089,0,0
"rex sole","WA","NWFSC WCGBTS",2004,50,1963,0,0
"rex sole","WA","NWFSC WCGBTS",2005,63,2523,0,0
"rex sole","WA","NWFSC WCGBTS",2006,56,1686,0,0
"rex sole","WA","NWFSC WCGBTS",2007,70,1430,1,143
"rex sole","WA","NWFSC WCGBTS",2008,71,1350,6,131
"rex sole","WA","NWFSC WCGBTS",2009,65,643,2,126
"rex sole","WA","NWFSC WCGBTS",2010,85,743,8,164
"rex sole","WA","NWFSC WCGBTS",2011,76,1437,5,146
"rex sole","WA","NWFSC WCGBTS",2012,63,1206,8,119
"rex sole","WA","NWFSC WCGBTS",2013,49,990,0,97
"rex sole","WA","NWFSC WCGBTS",2014,71,1612,1,141
"rex sole","WA","NWFSC WCGBTS",2015,77,1581,2,149
"rex sole","WA","NWFSC WCGBTS",2016,61,1238,1,121
"rex sole","WA","NWFSC WCGBTS",2017,67,802,36,97
"rex sole","WA","NWFSC WCGBTS",2018,67,749,44,91
"rex sole","WA","NWFSC WCGBTS",2019,39,487,26,53
"rex sole","WA","NWFSC WCGBTS",2021,64,661,0,121
"rex sole","WA","NWFSC WCGBTS",2022,42,445,0,50
"rex sole","WA","NWFSC WCGBTS",2023,75,796,0,91
"rex sole","WA","NWFSC WCGBTS",2024,72,725,0,77
"rosethorn rockfish","CA","NWFSC HKL",2004,3,33,0,25
"rosethorn rockfish","CA","NWFSC HKL",2012,1,1,0,1
"rosethorn rockfish","CA","NWFSC HKL",2019,1,1,0,1
"rosethorn rockfish","CA","NWFSC HKL",2021,1,1,0,0
"rosethorn rockfish","CA","NWFSC WCGBTS",2003,12,228,0,53
"rosethorn rockfish","CA","NWFSC WCGBTS",2004,8,96,0,54
"rosethorn rockfish","CA","NWFSC WCGBTS",2005,14,178,0,58
"rosethorn rockfish","CA","NWFSC WCGBTS",2006,21,375,0,152
"rosethorn rockfish","CA","NWFSC WCGBTS",2007,11,238,0,96
"rosethorn rockfish","CA","NWFSC WCGBTS",2008,7,55,0,30
"rosethorn rockfish","CA","NWFSC WCGBTS",2009,22,407,0,157
"rosethorn rockfish","CA","NWFSC WCGBTS",2010,18,199,0,133
"rosethorn rockfish","CA","NWFSC WCGBTS",2011,10,45,0,45
"rosethorn rockfish","CA","NWFSC WCGBTS",2012,11,72,0,68
"rosethorn rockfish","CA","NWFSC WCGBTS",2013,7,144,0,63
"rosethorn rockfish","CA","NWFSC WCGBTS",2014,11,182,0,100
"rosethorn rockfish","CA","NWFSC WCGBTS",2015,5,54,0,25
"rosethorn rockfish","CA","NWFSC WCGBTS",2016,11,147,0,72
"rosethorn rockfish","CA","NWFSC WCGBTS",2017,5,61,0,47
"rosethorn rockfish","CA","NWFSC WCGBTS",2018,8,54,0,38
"rosethorn rockfish","CA","NWFSC WCGBTS",2019,3,42,0,24
"rosethorn rockfish","CA","NWFSC WCGBTS",2021,12,122,0,85
"rosethorn rockfish","CA","NWFSC WCGBTS",2022,11,89,0,58
"rosethorn rockfish","CA","NWFSC WCGBTS",2023,9,157,0,100
"rosethorn rockfish","CA","NWFSC WCGBTS",2024,9,115,0,70
"rosethorn rockfish","OR","NWFSC WCGBTS",2003,25,675,0,148
"rosethorn rockfish","OR","NWFSC WCGBTS",2004,24,686,0,225
"rosethorn rockfish","OR","NWFSC WCGBTS",2005,21,600,0,199
"rosethorn rockfish","OR","NWFSC WCGBTS",2006,31,963,0,276
"rosethorn rockfish","OR","NWFSC WCGBTS",2007,27,566,0,253
"rosethorn rockfish","OR","NWFSC WCGBTS",2008,25,406,0,175
"rosethorn rockfish","OR","NWFSC WCGBTS",2009,22,312,0,153
"rosethorn rockfish","OR","NWFSC WCGBTS",2010,19,476,0,185
"rosethorn rockfish","OR","NWFSC WCGBTS",2011,34,703,0,277
"rosethorn rockfish","OR","NWFSC WCGBTS",2012,22,433,0,175
"rosethorn rockfish","OR","NWFSC WCGBTS",2013,20,396,0,165
"rosethorn rockfish","OR","NWFSC WCGBTS",2014,27,528,0,267
"rosethorn rockfish","OR","NWFSC WCGBTS",2015,18,351,0,138
"rosethorn rockfish","OR","NWFSC WCGBTS",2016,38,735,0,320
"rosethorn rockfish","OR","NWFSC WCGBTS",2017,29,815,0,234
"rosethorn rockfish","OR","NWFSC WCGBTS",2018,28,487,0,287
"rosethorn rockfish","OR","NWFSC WCGBTS",2019,12,124,0,74
"rosethorn rockfish","OR","NWFSC WCGBTS",2021,28,383,0,233
"rosethorn rockfish","OR","NWFSC WCGBTS",2022,21,242,0,167
"rosethorn rockfish","OR","NWFSC WCGBTS",2023,17,156,0,110
"rosethorn rockfish","OR","NWFSC WCGBTS",2024,20,253,0,153
"rosethorn rockfish","WA","NWFSC WCGBTS",2003,25,699,0,181
"rosethorn rockfish","WA","NWFSC WCGBTS",2004,8,221,0,74
"rosethorn rockfish","WA","NWFSC WCGBTS",2005,8,150,0,65
"rosethorn rockfish","WA","NWFSC WCGBTS",2006,6,240,0,68
"rosethorn rockfish","WA","NWFSC WCGBTS",2007,15,516,0,158
"rosethorn rockfish","WA","NWFSC WCGBTS",2008,12,350,0,161
"rosethorn rockfish","WA","NWFSC WCGBTS",2009,13,425,0,171
"rosethorn rockfish","WA","NWFSC WCGBTS",2010,18,565,0,189
"rosethorn rockfish","WA","NWFSC WCGBTS",2011,17,530,0,205
"rosethorn rockfish","WA","NWFSC WCGBTS",2012,11,256,0,117
"rosethorn rockfish","WA","NWFSC WCGBTS",2013,12,269,0,117
"rosethorn rockfish","WA","NWFSC WCGBTS",2014,16,300,0,141
"rosethorn rockfish","WA","NWFSC WCGBTS",2015,16,320,0,170
"rosethorn rockfish","WA","NWFSC WCGBTS",2016,16,286,0,146
"rosethorn rockfish","WA","NWFSC WCGBTS",2017,13,354,0,142
"rosethorn rockfish","WA","NWFSC WCGBTS",2018,12,134,0,85
"rosethorn rockfish","WA","NWFSC WCGBTS",2019,3,61,0,33
"rosethorn rockfish","WA","NWFSC WCGBTS",2021,14,274,0,125
"rosethorn rockfish","WA","NWFSC WCGBTS",2022,9,201,0,104
"rosethorn rockfish","WA","NWFSC WCGBTS",2023,15,335,0,186
"rosethorn rockfish","WA","NWFSC WCGBTS",2024,20,336,0,189
"rougheye and blackspotted rockfish","CA","NWFSC HKL",2022,1,1,0,1
"rougheye and blackspotted rockfish","CA","NWFSC WCGBTS",2004,1,1,1,0
"rougheye and blackspotted rockfish","CA","NWFSC WCGBTS",2006,2,2,2,0
"rougheye and blackspotted rockfish","CA","NWFSC WCGBTS",2009,1,1,1,0
"rougheye and blackspotted rockfish","CA","NWFSC WCGBTS",2012,2,2,2,0
"rougheye and blackspotted rockfish","CA","NWFSC WCGBTS",2014,1,1,1,0
"rougheye and blackspotted rockfish","CA","NWFSC WCGBTS",2015,1,1,1,0
"rougheye and blackspotted rockfish","CA","NWFSC WCGBTS",2017,3,4,3,0
"rougheye and blackspotted rockfish","CA","NWFSC WCGBTS",2023,2,3,3,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2003,21,46,28,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2004,18,98,61,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2005,15,189,85,1
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2006,24,70,66,3
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2007,27,63,63,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2008,22,48,47,1
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2009,19,57,55,2
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2010,14,25,25,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2011,20,83,80,3
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2012,15,47,45,2
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2013,15,40,40,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2014,10,18,6,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2015,19,42,41,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2016,19,45,45,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2017,12,21,21,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2018,18,56,56,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2019,4,17,17,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2021,18,46,45,1
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2022,16,38,38,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2023,11,18,18,0
"rougheye and blackspotted rockfish","OR","NWFSC WCGBTS",2024,16,37,37,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2003,13,66,28,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2004,8,16,16,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2005,12,70,54,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2006,10,30,29,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2007,10,45,44,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2008,14,74,74,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2009,7,68,38,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2010,15,64,64,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2011,10,32,32,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2012,8,38,36,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2013,6,28,28,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2014,11,23,16,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2015,17,142,131,1
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2016,13,60,60,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2017,14,154,109,2
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2018,7,41,41,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2019,6,41,41,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2021,12,103,103,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2022,4,5,5,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2023,17,60,58,0
"rougheye and blackspotted rockfish","WA","NWFSC WCGBTS",2024,12,22,22,0
"sablefish","CA","NWFSC WCGBTS",2003,186,2099,544,450
"sablefish","CA","NWFSC WCGBTS",2004,155,1911,422,580
"sablefish","CA","NWFSC WCGBTS",2005,214,3168,858,596
"sablefish","CA","NWFSC WCGBTS",2006,202,2623,711,696
"sablefish","CA","NWFSC WCGBTS",2007,193,2308,589,404
"sablefish","CA","NWFSC WCGBTS",2008,216,2073,639,544
"sablefish","CA","NWFSC WCGBTS",2009,215,2024,673,369
"sablefish","CA","NWFSC WCGBTS",2010,238,2170,675,456
"sablefish","CA","NWFSC WCGBTS",2011,247,2785,635,293
"sablefish","CA","NWFSC WCGBTS",2012,226,2475,557,322
"sablefish","CA","NWFSC WCGBTS",2013,171,2122,553,135
"sablefish","CA","NWFSC WCGBTS",2014,242,2495,636,328
"sablefish","CA","NWFSC WCGBTS",2015,232,2703,635,307
"sablefish","CA","NWFSC WCGBTS",2016,223,2307,615,129
"sablefish","CA","NWFSC WCGBTS",2017,213,2370,563,159
"sablefish","CA","NWFSC WCGBTS",2018,212,2450,729,7
"sablefish","CA","NWFSC WCGBTS",2019,102,994,395,1
"sablefish","CA","NWFSC WCGBTS",2021,271,3050,1103,6
"sablefish","CA","NWFSC WCGBTS",2022,223,2832,778,7
"sablefish","CA","NWFSC WCGBTS",2023,232,3017,792,4
"sablefish","CA","NWFSC WCGBTS",2024,222,2818,539,238
"sablefish","OR","NWFSC WCGBTS",2003,134,2260,488,373
"sablefish","OR","NWFSC WCGBTS",2004,126,1841,461,339
"sablefish","OR","NWFSC WCGBTS",2005,161,1727,525,516
"sablefish","OR","NWFSC WCGBTS",2006,151,1747,517,485
"sablefish","OR","NWFSC WCGBTS",2007,157,1576,479,327
"sablefish","OR","NWFSC WCGBTS",2008,149,1456,407,350
"sablefish","OR","NWFSC WCGBTS",2009,148,1394,392,230
"sablefish","OR","NWFSC WCGBTS",2010,142,1282,403,278
"sablefish","OR","NWFSC WCGBTS",2011,138,1363,383,213
"sablefish","OR","NWFSC WCGBTS",2012,134,1460,369,199
"sablefish","OR","NWFSC WCGBTS",2013,96,930,327,61
"sablefish","OR","NWFSC WCGBTS",2014,153,1412,407,197
"sablefish","OR","NWFSC WCGBTS",2015,144,1982,470,176
"sablefish","OR","NWFSC WCGBTS",2016,167,1846,477,101
"sablefish","OR","NWFSC WCGBTS",2017,180,2044,500,145
"sablefish","OR","NWFSC WCGBTS",2018,153,1557,503,4
"sablefish","OR","NWFSC WCGBTS",2019,82,904,334,2
"sablefish","OR","NWFSC WCGBTS",2021,179,2388,782,9
"sablefish","OR","NWFSC WCGBTS",2022,191,2660,695,2
"sablefish","OR","NWFSC WCGBTS",2023,157,2238,574,6
"sablefish","OR","NWFSC WCGBTS",2024,175,2832,459,215
"sablefish","WA","NWFSC WCGBTS",2003,100,1440,357,169
"sablefish","WA","NWFSC WCGBTS",2004,47,804,203,131
"sablefish","WA","NWFSC WCGBTS",2005,71,677,194,186
"sablefish","WA","NWFSC WCGBTS",2006,45,463,135,125
"sablefish","WA","NWFSC WCGBTS",2007,72,586,191,126
"sablefish","WA","NWFSC WCGBTS",2008,55,444,144,101
"sablefish","WA","NWFSC WCGBTS",2009,56,270,116,70
"sablefish","WA","NWFSC WCGBTS",2010,77,778,192,141
"sablefish","WA","NWFSC WCGBTS",2011,70,526,175,94
"sablefish","WA","NWFSC WCGBTS",2012,68,446,165,85
"sablefish","WA","NWFSC WCGBTS",2013,40,228,112,16
"sablefish","WA","NWFSC WCGBTS",2014,65,404,153,74
"sablefish","WA","NWFSC WCGBTS",2015,44,225,92,45
"sablefish","WA","NWFSC WCGBTS",2016,48,391,121,26
"sablefish","WA","NWFSC WCGBTS",2017,65,463,151,49
"sablefish","WA","NWFSC WCGBTS",2018,69,767,246,0
"sablefish","WA","NWFSC WCGBTS",2019,42,328,145,7
"sablefish","WA","NWFSC WCGBTS",2021,70,859,284,0
"sablefish","WA","NWFSC WCGBTS",2022,50,689,183,0
"sablefish","WA","NWFSC WCGBTS",2023,99,1408,371,5
"sablefish","WA","NWFSC WCGBTS",2024,80,1144,201,87
"sharpchin rockfish","CA","NWFSC HKL",2010,1,1,0,1
"sharpchin rockfish","CA","NWFSC HKL",2013,1,1,0,1
"sharpchin rockfish","CA","NWFSC HKL",2014,1,1,0,1
"sharpchin rockfish","CA","NWFSC HKL",2018,2,2,0,2
"sharpchin rockfish","CA","NWFSC HKL",2019,1,4,0,4
"sharpchin rockfish","CA","NWFSC HKL",2021,1,2,0,2
"sharpchin rockfish","CA","NWFSC HKL",2022,1,2,0,2
"sharpchin rockfish","CA","NWFSC WCGBTS",2003,12,633,0,113
"sharpchin rockfish","CA","NWFSC WCGBTS",2004,4,92,0,13
"sharpchin rockfish","CA","NWFSC WCGBTS",2005,6,115,0,18
"sharpchin rockfish","CA","NWFSC WCGBTS",2006,9,181,0,41
"sharpchin rockfish","CA","NWFSC WCGBTS",2007,10,87,0,50
"sharpchin rockfish","CA","NWFSC WCGBTS",2008,5,51,0,36
"sharpchin rockfish","CA","NWFSC WCGBTS",2009,12,239,0,146
"sharpchin rockfish","CA","NWFSC WCGBTS",2010,8,101,0,76
"sharpchin rockfish","CA","NWFSC WCGBTS",2011,10,170,0,115
"sharpchin rockfish","CA","NWFSC WCGBTS",2012,11,199,0,114
"sharpchin rockfish","CA","NWFSC WCGBTS",2013,14,171,0,127
"sharpchin rockfish","CA","NWFSC WCGBTS",2014,14,57,0,57
"sharpchin rockfish","CA","NWFSC WCGBTS",2015,10,195,0,107
"sharpchin rockfish","CA","NWFSC WCGBTS",2016,13,289,0,140
"sharpchin rockfish","CA","NWFSC WCGBTS",2017,12,95,0,70
"sharpchin rockfish","CA","NWFSC WCGBTS",2018,11,63,0,63
"sharpchin rockfish","CA","NWFSC WCGBTS",2019,11,121,0,71
"sharpchin rockfish","CA","NWFSC WCGBTS",2021,18,190,0,155
"sharpchin rockfish","CA","NWFSC WCGBTS",2022,13,177,0,114
"sharpchin rockfish","CA","NWFSC WCGBTS",2023,18,185,0,113
"sharpchin rockfish","CA","NWFSC WCGBTS",2024,13,293,0,135
"sharpchin rockfish","OR","NWFSC WCGBTS",2003,18,809,0,191
"sharpchin rockfish","OR","NWFSC WCGBTS",2004,20,843,0,119
"sharpchin rockfish","OR","NWFSC WCGBTS",2005,17,514,0,87
"sharpchin rockfish","OR","NWFSC WCGBTS",2006,25,773,0,128
"sharpchin rockfish","OR","NWFSC WCGBTS",2007,15,438,0,85
"sharpchin rockfish","OR","NWFSC WCGBTS",2008,11,285,0,130
"sharpchin rockfish","OR","NWFSC WCGBTS",2009,17,333,0,259
"sharpchin rockfish","OR","NWFSC WCGBTS",2010,20,231,0,94
"sharpchin rockfish","OR","NWFSC WCGBTS",2011,25,855,0,470
"sharpchin rockfish","OR","NWFSC WCGBTS",2012,20,484,0,218
"sharpchin rockfish","OR","NWFSC WCGBTS",2013,15,406,0,147
"sharpchin rockfish","OR","NWFSC WCGBTS",2014,23,947,0,340
"sharpchin rockfish","OR","NWFSC WCGBTS",2015,21,358,0,207
"sharpchin rockfish","OR","NWFSC WCGBTS",2016,27,388,0,231
"sharpchin rockfish","OR","NWFSC WCGBTS",2017,29,573,0,311
"sharpchin rockfish","OR","NWFSC WCGBTS",2018,24,395,0,221
"sharpchin rockfish","OR","NWFSC WCGBTS",2019,13,199,0,143
"sharpchin rockfish","OR","NWFSC WCGBTS",2021,32,551,0,314
"sharpchin rockfish","OR","NWFSC WCGBTS",2022,16,87,0,62
"sharpchin rockfish","OR","NWFSC WCGBTS",2023,17,149,0,98
"sharpchin rockfish","OR","NWFSC WCGBTS",2024,21,564,0,298
"sharpchin rockfish","WA","NWFSC WCGBTS",2003,21,913,0,249
"sharpchin rockfish","WA","NWFSC WCGBTS",2004,9,241,0,67
"sharpchin rockfish","WA","NWFSC WCGBTS",2005,12,242,0,48
"sharpchin rockfish","WA","NWFSC WCGBTS",2006,9,329,0,70
